FishID,Species,Date,Season,TL,FL,Mass,Sex,GS,GW,Fat,GSI,ln(TL),ln(Mass),Predicted mass,Le Cren
MR539,P. blochii,03-04-19,2,224,204,208,F,3,7.4,2,0.036889332,5.411646052,5.33753808,225.6128511,0.921933298
MR542,P. blochii,25-05-19,2,323,291,663.5,F,5,48,1,0.077985378,5.777652323,6.497528854,648.1772255,1.023639792
MR545,P. blochii,03-04-19,2,253,228,341,F,4,10.6,1,0.032082324,5.533389489,5.831882477,320.4915477,1.063990618
MR548,P. blochii,15-11-18,4,182,168,130.5,F,2,0.6,2,0.004618938,5.204006687,4.871373227,123.979033,1.052597337
MR549,P. blochii,15-11-18,4,199,186,151.5,F,2,1,1,0.006644518,5.293304825,5.020585625,160.3878594,0.944585211
MR551,P. blochii,15-11-18,4,181,167,128,F,2,0.6,2,0.004709576,5.198497031,4.852030264,122.0249953,1.048965416
MR556,P. blochii,15-11-18,4,241,220,295.5,F,2,2.5,3,0.008532423,5.484796933,5.688668837,278.5907815,1.060695542
MR559,P. blochii,15-11-18,4,256,235,347.5,F,3,2.4,1,0.006954506,5.545177444,5.850764665,331.5721171,1.048037462
MR560,P. blochii,15-11-18,4,213,193,201,F,2,1.4,2,0.007014028,5.361292166,5.303304908,195.1229598,1.030119675
MR563,P.blochii,23-12-19,4,175,155,103,F,2,0.45,0,0.004388103,5.164785974,4.634728988,110.7220859,0.930257041
MR564,P. Blochii,23-12-19,4,221,202,215,F,2,2.5,1,0.011764706,5.398162702,5.370638028,217.009807,0.990738635
MR568,P. blochii,23-12-19,4,196,177,140,F,2,1,1,0.007194245,5.278114659,4.941642423,153.5145929,0.911965419
MR569,P. blochii,23-12-19,4,221,206,218,F,4,6.81,0,0.032245845,5.398162702,5.384495063,217.009807,1.004562895
MR570,P. blochii,23-12-19,4,241,215,262,F,2,2.6,1,0.01002313,5.484796933,5.568344504,278.5907815,0.940447486
MR571,P. blochii,23-12-19,4,278,254,374,F,2,4.4,1,0.011904762,5.627621114,5.924255797,420.5501259,0.88931135
MR594,P. blochii,25-07-21,3,301,284,598.8,F,5,25.4,0,0.044297175,5.707110265,6.394927653,528.8807359,1.132202327
MR601,P. blochii,25-07-21,3,329,312,733.9,F,5,30.5,1,0.043360819,5.796057751,6.59837278,683.5053099,1.073729771
MR602,P. blochii,25-07-21,3,207,186,170.5,F,5,5.7,0,0.034587379,5.332718793,5.138735297,179.6914778,0.94884856
MR607,P. blochii,25-07-21,3,236,219,256.9,F,3,10,0,0.040502228,5.463831805,5.548686904,262.2486377,0.979604707
MR611,P. blochii,31-07-22,3,224,202,217.5,F,3,3.5,1,0.01635514,5.411646052,5.382198851,225.6128511,0.964040829
MR612,P. blochii,31-07-22,3,232,207,244,F,4,8.21,2,0.034819119,5.446737372,5.497168225,249.6357631,0.977424056
MR613,P. blochii,31-07-22,3,258,237,326.85,F,4,9.24,1,0.029092283,5.552959585,5.78950135,339.0963831,0.963885244
MR615,P. blochii,02-06-22,2,251,204,284.93,F,6,21.6,0,0.082026355,5.525452939,5.652243536,313.2406143,0.909620231
MR616,P. blochii,02-06-22,2,225,211,240,F,4,11.5,1,0.050328228,5.416100402,5.480638923,228.5292408,1.050193836
MR617,P. blochii,02-06-22,2,226,208,252,F,4,16.5,1,0.070063694,5.420534999,5.529429088,231.470145,1.088693317
MR618,P. blochii,02-06-22,2,239,190,271.33,F,,16.4,1,0.064331385,5.476463552,5.603335792,271.9764476,0.997623149
MR619,P. blochii,02-06-22,2,245,220,250,F,4,11,0,0.046025105,5.501258211,5.521460918,292.1327937,0.8557752
MR620,P. blochii,08-08-22,3,291,263,410.24,F,4,17.2,1,0.043761449,5.673323267,6.016742354,479.7865971,0.855046811
MR621,P. blochii,08-08-22,3,340,305,697,F,3,30.69,0,0.046059642,5.828945618,6.546785411,751.4941366,0.927485613
MR622,P. blochii,08-08-22,3,348,319,699.5,F,3,23,0,0.033998522,5.85220248,6.550365794,803.6166234,0.870439933
MR623,P. blochii,08-08-22,3,257,231,310.8,F,4,18.2,1,0.062200957,5.549076085,5.739149618,335.3204649,0.926874535
MR638,P. blochii,02-06-22,2,239,228,270.32,F,4,17.81,2,0.07053186,5.476463552,5.599606442,271.9764476,0.993909592
MR641,P. blochii,08-05-22,2,235,214,271.8,F,3,14.65,2,0.05697064,5.459585514,5.605066502,259.0573028,1.04918872
MR643,P. blochii,02-06-22,2,252,230,239,F,3,17.58,1,0.079396622,5.529429088,5.476463552,316.852533,0.754294112
MR644,P. blochii,08-05-22,2,251,230,340.85,F,4,33.85,1,0.110260586,5.525452939,5.831442498,313.2406143,1.088141143
MR647,P. blochii,02-06-22,2,232,204,256.25,F,4,12.7,1,0.05214535,5.446737372,5.54615353,249.6357631,1.02649555
MR649,P. blochii,05-08-22,3,264,216,383.9,F,2,23.7,2,0.06579678,5.575949103,5.950382102,362.3361726,1.059513317
MR649,P. blochii,08-05-22,2,264,216,383,F,2,23.7,2,0.065961592,5.575949103,5.948034989,362.3361726,1.057029435
MR650,P. blochii,08-05-22,2,269,244,282.5,F,1,8.34,1,0.030420193,5.59471138,5.643678551,382.4781944,0.738604198
MR652,P. blochii,08-05-22,2,262,238,363.7,F,3,6.73,0,0.018853125,5.568344504,5.896329352,354.4776537,1.026016721
MR653,P. blochii,02-06-22,2,251,230,330.93,F,5,16.4,2,0.05214129,5.525452939,5.801906873,313.2406143,1.056472197
MR655,P. blochii,17-05-23,2,318,293,653.3,F,4,64.5,1,0.109544837,5.762051383,6.482036442,619.6658324,1.054277912
MR657,P. blochii,17-05-23,2,242,220,266.5,F,4,12.6,0,0.049625837,5.488937726,5.585374244,281.9369733,0.945246722
MR659,P. blochii,12-08-23,3,272,248,342,F,4,9.7,1,0.029190491,5.605802066,5.834810737,394.9071072,0.86602645
MR661,P. blochii,06-08-23,3,295,267,439.3,F,4,14,1,0.03291794,5.686975356,6.085182551,499.0498018,0.880272867
MR662,P. blochii,12-08-23,3,281,263,413.3,F,3,13.7,1,0.034284284,5.638354669,6.024173722,433.7693091,0.95281061
MR663,P. blochii,12-08-23,3,251,228,292.1,F,3,5.6,2,0.019546248,5.525452939,5.677096209,313.2406143,0.932509983
MR666,P. blochii,24-03-23,1,285,259,410.6,F,3,8.85,1,0.022028625,5.65248918,6.017619505,451.8129839,0.908783091
MR667,P. blochii,24-03-23,1,262,237,346.8,F,4,9.2,2,0.027251185,5.568344504,5.848748245,354.4776537,0.978340937
MR669,P. blochii,24-03-23,1,276,257,388.4,F,3,6.5,1,0.017020162,5.620400866,5.962035736,411.88525,0.942981085
MR671,P. blochii,01-06-23,2,245,224,264.3,F,2,2.8,1,0.010707457,5.501258211,5.577084822,292.1327937,0.904725542
MR672,P. blochii,01-06-23,2,291,266,420.5,F,5,26,1,0.06590621,5.673323267,6.041444479,479.7865971,0.876431319
MR673,P. blochii,01-06-23,2,258,232,314,F,2,4,0,0.012903226,5.552959585,5.749392986,339.0963831,0.925990413
MR674,P. blochii,25-07-23,3,313,287,525,F,4,23.5,2,0.046859422,5.746203191,6.263398263,591.9863775,0.886844731
MR675,P. blochii,12-04-23,2,278,250,379,F,4,9.6,0,0.025988089,5.627621114,5.937536205,420.5501259,0.901200539
MR678,P. blochii,06-08-23,3,260,240,334.1,F,1,12.2,0,0.037899969,5.560681631,5.811440349,346.7313095,0.963570323
MR680,P. blochii,25-07-23,3,273,242,339.7,F,3,7.95,1,0.023963828,5.609471795,5.828062875,399.1079269,0.851148216
MR682,P. blochii,01-06-23,2,265,240,346.6,F,3,8.15,1,0.024080366,5.579729826,5.848171377,366.3077339,0.946198969
MR687,P. blochii,01-05-23,2,372,345,1095.5,F,4,86.7,1,0.085943695,5.918893854,6.998966159,974.0089037,1.124733045
MR688,P. blochii,17-05-23,2,334,301,763.6,F,5,55,,0.077617838,5.811140993,6.638044092,713.8875767,1.069636207
MR689,P. blochii,17-05-23,2,286,257,494.6,F,4,27.2,0,0.058194266,5.655991811,6.203749355,456.3991877,1.083700439
MR690,P. blochii,17-05-23,2,225,210,210.6,F,2,4.5,1,0.021834061,5.416100402,5.3499606,228.5292408,0.921545091
MR692,P. blochii,17-05-23,2,259,232,294.9,F,3,10.2,1,0.035827187,5.556828062,5.686636316,342.8999664,0.860017582
MR693,P. blochii,17-05-23,2,261,239,291.6,F,3,15.4,1,0.055756698,5.564520407,5.675383,350.5905071,0.831739577
MR697,P. blochii,25-07-23,3,353,320,797.1,F,4,46.9,0,0.062516662,5.866468057,6.680980141,837.3613774,0.951918755
MR698,P. blochii,17-05-23,2,302,278,568.1,F,4,47.8,1,0.091870075,5.710427017,6.34229746,533.9629688,1.063931458
MR699,P. blochii,01-05-23,2,410,390,1464.9,F,5,88.9,0,0.064607558,6.01615716,7.28954226,1289.319419,1.136180824
MR702,P. blochii,29-09-22,3,252,234,320.3,F,2,4.1,1,0.012966477,5.529429088,5.769258057,316.852533,1.010880352
MR716,P. blochii,24-03-23,1,316,287,591.5,F,2,10.15,,0.017459362,5.755742214,6.382661683,608.4948651,0.972070652
MR717,P. blochii,24-03-23,1,284,260,460,F,4,10.85,1,0.024156741,5.648974238,6.131226489,447.2569878,1.028491477
MR722,P. blochii,01-06-23,2,230,204,223.4,F,2,3.05,2,0.013841616,5.438079309,5.408963887,243.4808322,0.917526024
MR723,P. blochii,20-07-24,3,271,247,377,F,4,11.4,1,0.031181619,5.602118821,5.932245187,390.7352746,0.964847621
MR725,P. blochii,12-02-24,1,334,303,792,F,4,19,2,0.02457956,5.811140993,6.674561392,713.8875767,1.109418382
MR727,P. blochii,13-06-24,2,220,210,204,F,3,3.4,0,0.016949153,5.393627546,5.318119994,214.1905126,0.952423137
MR728,P. blochii,13-06-24,2,261,233,347,F,4,10.3,0,0.030591031,5.564520407,5.84932478,350.5905071,0.989758687
MR729,P. blochii,13-06-24,2,265,237,326,F,4,11.7,1,0.037225581,5.579729826,5.786897381,366.3077339,0.8899621
MR730,P. blochii,13-06-24,2,210,190,174,F,4,10.5,1,0.064220183,5.347107531,5.159055299,187.3034259,0.928973932
MR731,P. blochii,05-01-24,1,220,203,207,F,2,2.52,1,0.012323944,5.393627546,5.332718793,214.1905126,0.96642936
MR732,P. blochii,05-01-24,1,228,213,212,F,2,25,0,0.13368984,5.429345629,5.356586275,237.4258823,0.892910233
MR733,P. blochii,05-01-24,1,225,207,211,F,4,2.57,1,0.012330279,5.416100402,5.351858133,228.5292408,0.923295414
MR739,P. blochii,22-07-24,3,252,231,305,F,4,8,1,0.026936027,5.529429088,5.720311777,316.852533,0.962592904
MR740,P. blochii,13-06-24,2,231,207,238,F,3,2.57,0,0.010916196,5.442417711,5.472270674,246.545752,0.965338068
MR741,P. blochii,13-06-24,2,188,174,138,F,3,2.49,0,0.018375028,5.236441963,4.927253685,136.1335572,1.01371038
MR742,P. blochii,13-06-24,2,203,182,152,F,4,2.65,0,0.017743555,5.313205979,5.023880521,169.8605924,0.894851465
MR743,P. blochii,20-07-24,3,180,167,129,F,5,8.2,1,0.067880795,5.192956851,4.859812404,120.091185,1.074183755
MR744,P. blochii,20-06-24,2,209,,175,F,3,2.3,0,0.013317892,5.342334252,5.164785974,184.7431742,0.947260979
MR745,P. blochii,20-06-24,2,201,180,151,F,3,5,0,0.034246575,5.303304908,5.017279837,165.0798466,0.91470887
MR746,P. blochii,08-11-24,4,303,279,542,F,3,18.2,1,0.034746086,5.713732806,6.295266001,539.0769957,1.005422239
MR749,P. blochii,05-01-24,1,254,234,307,F,7,3,1,0.009868421,5.537334267,5.726847748,324.1577534,0.947069742
MR750,P. blochii,05-01-24,1,222,205,235,F,2,3.3,1,0.014242555,5.402677382,5.459585514,219.8532306,1.068894914
MR751,P. blochii,05-01-24,1,240,224,238,F,2,3,1,0.012765957,5.480638923,5.472270674,275.2706381,0.864603656
MR755,P. blochii,27-09-23,3,284,259,363,F,2,3.24,0,0.009006004,5.648974238,5.894402834,447.2569878,0.811613926
MR756,P. blochii,27-09-23,3,293,263,396,F,3,7.51,1,0.019331257,5.680172609,5.981414211,489.3562884,0.809226344
MR761,P. blochii,01-04-24,2,233,210,191,F,2,2.3,0,0.012188659,5.451038454,5.252273428,252.7509613,0.755684564
MR762,P. blochii,01-04-24,2,252,231,298,F,5,23.2,0,0.084425036,5.529429088,5.697093487,316.852533,0.940500608
MR764,P. blochii,01-04-24,2,186,170,110,F,5,3.24,1,0.030348445,5.225746674,4.700480366,131.9994308,0.833336926
MR765,P. blochii,01-04-24,2,212,190,161,F,2,2.1,1,0.013215859,5.356586275,5.081404365,192.4932218,0.836393087
MR767,P. blochii,21-04-24,2,341,310,732,F,4,34.9,1,0.050064553,5.831882477,6.595780514,757.8849231,0.96584584
MR769,P. blochii,01-04-24,2,190,188,130,F,1,1.5,,0.011673152,5.247024072,4.86753445,140.3513513,0.926246871
MR772,P. blochii,12-02-24,1,330,318,680,F,2,9.7,0,0.014471132,5.799092654,6.522092798,689.5128101,0.986203577
MR046,P. blochii,29-07-12,3,233,211,226,H,2,2,0,0.008928571,5.451038454,5.420534999,252.7509613,0.894160793
MR258,P. blochii,26-07-14,3,179,164,116,H,"M3, F2","0,29; 0,14",2,#VALUE!,5.187385806,4.753590191,118.1775033,0.981574299
MR257,P. blochii,26-07-14,3,126,116,39.5,J,1,0,1,0,4.836281907,3.676300672,42.94042268,0.919879161
MR310,P. blochii,18-03-16,1,149,128,63,J,1,0.4,1,0.006389776,5.003946306,4.143134726,69.63433114,0.904726145
MR329,P. blochii,22-06-16,2,150,135,65,J,1,0.2,2,0.00308642,5.010635294,4.17438727,70.9904073,0.915616665
MR352,P. blochii,18-03-16,1,155,149,83.5,J,1,0.2,2,0.00240096,5.043425117,4.424846632,78.02981843,1.070103733
MR406,P. blochii,15-02-17,1,157,137,74.5,J,1,0.2,1,0.00269179,5.056245805,4.310799125,80.96834338,0.920112687
MR410,P. blochii,26-10-16,4,160,144,79,J,1,0.1,1,0.001267427,5.075173815,4.369447852,85.51017213,0.923866694
MR420,P. blochii,06-12-16,4,180,172,127,J,1,0.1,2,0.000788022,5.192956851,4.844187086,120.091185,1.057529743
MR475,P. blochii,29-12-17,4,166,150,81,J,-,0,1,0,5.111987788,4.394449155,95.08629721,0.851857758
MR476,P. blochii,29-12-17,4,184,166,181,J,-,0,0,0,5.214935758,5.198497031,127.9481854,1.414635147
MR478,P. blochii,29-12-17,4,181,138,168,J,-,0,0,0,5.198497031,5.123963979,122.0249953,1.376767109
MR537,P. blochii,03-04-19,2,145,134,56.5,J,1,0.01,0,0.000177022,4.976733742,4.034240638,64.37934907,0.877610613
MR033,P. blochii,29-07-12,3,240,220,286,M,6,21.2,0,0.080060423,5.480638923,5.655991811,275.2706381,1.038977502
MR034,P. blochii,18-07-12,3,249,226,284,M,2,0.6,0,0.002117149,5.517452896,5.648974238,306.0976847,0.92780839
MR045,P. blochii,29-07-12,3,226,204,223,M,3,1.1,0,0.004957188,5.420534999,5.407171771,231.470145,0.963407181
MR056,P. blochii,15-09-12,3,245,223,245,M,1,0.4,0,0.001635323,5.501258211,5.501258211,292.1327937,0.838659696
MR063,P. blochii,12-08-12,3,219,197,200,M,4,6.3,0,0.032524522,5.38907173,5.298317367,211.395251,0.946095047
MR158,P. blochii,24-07-13,3,241,224,287.2,M,4,20.7,2,0.077673546,5.484796933,5.660178837,278.5907815,1.03090274
MR160,P. blochii,24-07-13,3,171,156,103.2,M,1,0.1,1,0.000969932,5.141663557,4.636668853,103.5808096,0.996323551
MR165,P. blochii,16-07-13,3,225,200,227,M,4,4.9,1,0.022062134,5.416100402,5.424950017,228.5292408,0.993308337
MR166,P. blochii,16-07-13,3,210,189,200.6,M,3,2.2,1,0.01108871,5.347107531,5.301312876,187.3034259,1.070989487
MR167,P. blochii,16-07-13,3,264,238,363.8,M,6,38.7,1,0.119040295,5.575949103,5.896604266,362.3361726,1.00403997
MR171,P. blochii,16-07-13,3,202,186,190.1,M,4,7.6,1,0.041643836,5.308267697,5.247550249,167.459076,1.135202729
MR178,P. blochii,19-05-13,2,216,195,190.9,M,5,13.8,0,0.077922078,5.375278408,5.251749731,203.1526971,0.939687254
MR180,P. blochii,29-05-13,2,231,215,248.9,M,5,23.4,1,0.103769401,5.442417711,5.517051209,246.545752,1.009548929
MR181,P. blochii,13-09-13,3,252,235,339,M,4,12.2,1,0.037331701,5.529429088,5.826000107,316.852533,1.069898343
MR187,P. blochii,13-09-13,3,256,235,319,M,4,9.3,0,0.03002906,5.545177444,5.765191103,331.5721171,0.96208331
MR190,P. blochii,26-08-13,3,271,246,410.4,M,4,16.3,0,0.041360061,5.602118821,6.017132294,390.7352746,1.050327489
MR194,P. blochii,26-08-13,3,251,225,284,M,3,14.6,0,0.054194506,5.525452939,5.648974238,313.2406143,0.906651268
MR196,P. blochii,26-08-13,3,290,266,489,M,4,31.9,2,0.069787793,5.669880923,6.192362489,475.0479514,1.029369769
MR197,P. blochii,26-08-13,3,253,230,284.1,M,3,17.2,0,0.064443612,5.533389489,5.649326289,320.4915477,0.886450835
MR199,P. blochii,26-08-13,3,265,240,352,M,4,19.6,1,0.058965102,5.579729826,5.863631176,366.3077339,0.960940672
MR203,P. blochii,13-09-15,3,225,207,227.8,M,4,11.8,0,0.05462963,5.416100402,5.428468051,228.5292408,0.996808983
MR204,P. blochii,13-09-15,3,269,245,360.9,M,3,3.3,1,0.009228188,5.59471138,5.888600912,382.4781944,0.943583204
MR205,P. blochii,26-08-13,3,246,229,284.9,M,3,14.8,0,0.054794521,5.505331536,5.652138242,295.5841334,0.963854172
MR207,P. blochii,26-08-13,3,260,239,346.6,M,5,17.4,0,0.052855407,5.560681631,5.848171377,346.7313095,0.999621293
MR208,P. blochii,26-08-13,3,275,252,407.2,M,3,30.1,0,0.079819676,5.616771098,6.009304465,407.5969043,0.999026233
MR210,P. blochii,13-09-13,3,254,234,301.1,M,2,2.6,0,0.008710218,5.537334267,5.707442435,324.1577534,0.928868728
MR212,P. blochii,13-09-13,3,251,210,310.4,M,5,16.9,0,0.05758092,5.525452939,5.737861788,313.2406143,0.990931526
MR213,P. blochii,13-09-13,3,288,262,444.5,M,5,29.7,0,0.071600771,5.66296048,6.096950055,465.6625927,0.954553806
MR215,P. blochii,13-09-13,3,223,221,239.9,M,4,8.1,0,0.034943917,5.407171771,5.48022217,222.7208798,1.077132958
MR223,P. blochii,24-07-13,3,251,230,304.2,M,4,9.6,0,0.032586558,5.525452939,5.71768538,313.2406143,0.971138435
MR224,P. blochii,30-09-13,3,239,227,334.4,M,4,12.2,0,0.03786468,5.476463552,5.812337881,271.9764476,1.229518229
MR229,P. blochii,30-09-13,3,248,230,314.7,M,4,15.1,0,0.050400534,5.513428746,5.751619804,302.5664836,1.040101984
MR236,P. blochii,22-07-13,3,217,194,194,M,1,0.1,0,0.00051573,5.379897354,5.267858159,205.8764398,0.942312778
MR239,P. blochii,24-07-13,3,229,204,238.6,M,4,5.5,2,0.023595024,5.433722004,5.47478851,240.4409076,0.992343617
MR239,P. blochii,24-07-13,3,231,209,245,M,4,13,0,0.056034483,5.442417711,5.501258211,246.545752,0.993730364
MR248,P. blochii,29-04-13,2,258,235,350.5,M,5,25,1,0.076804916,5.552959585,5.859360706,339.0963831,1.033629426
MR249,P. blochii,16-07-15,3,270,250,384.5,M,5,3.15,2,0.008260128,5.598421959,5.951943789,386.5923351,0.994587748
MR252,P. blochii,26-07-15,3,185,175,127,M,1,0.55,2,0.004349545,5.220355825,4.844187086,129.9634972,0.977197465
MR254,P. blochii,26-07-15,3,186,173,129.2,M,2,0.14,1,0.001084767,5.225746674,4.861361591,131.9994308,0.978792099
MR255,P. blochii,26-07-15,3,188,164,146,M,2,0.23,2,0.001577828,5.236441963,4.983606622,136.1335572,1.072476199
MR255,P. blochii,23-05-14,2,260,245,317.5,M,5,25.9,2,0.088820302,5.560681631,5.760477818,346.7313095,0.915694635
MR256,P. blochii,23-05-14,2,295,268,530,M,5,49.5,0,0.10301769,5.686975356,6.272877007,499.0498018,1.062018256
MR257,P. blochii,23-05-14,2,238,222,310.5,M,4,23,1,0.08,5.472270674,5.738183901,268.7081144,1.15552893
MR259,P. blochii,23-05-14,2,246,238,333.5,M,4,27.5,2,0.089869281,5.505331536,5.809642865,295.5841334,1.128274364
MR260,P. blochii,23-05-14,2,251,232,329.5,M,4,28,1,0.092868988,5.525452939,5.797576354,313.2406143,1.051907016
MR261,P. blochii,16-05-14,2,250,205,304.43,M,5,17.87,1,0.062360413,5.521460918,5.718441176,309.6556965,0.983124171
MR263,P. blochii,29-04-14,2,234,219,281,M,2,1.5,2,0.005366726,5.455321115,5.638354669,255.8914426,1.098121911
MR264,P. blochii,13-01-14,1,208,187,269,M,2,0.5,3,0.001862197,5.33753808,5.59471138,182.2058905,1.47635183
MR265,P. blochii,26-07-14,3,190,160,126.5,M,2,0.08,2,0.000632811,5.247024072,4.840242308,140.3513513,0.901309455
MR265,P. blochii,13-01-14,1,225,210,261,M,2,0.4,1,0.001534919,5.416100402,5.564520407,228.5292408,1.142085797
MR266,P. blochii,23-01-14,1,320,285,646,M,4,1.32,2,0.002047527,5.768320996,6.470799504,630.9699101,1.023820613
MR267,P. blochii,23-01-14,1,180,172,158,M,1,0.34,2,0.002156539,5.192956851,5.062595033,120.091185,1.315666924
MR269,P. blochii,26-07-15,3,165,146,83,M,1,0.2,1,0.002415459,5.105945474,4.418840608,93.44401078,0.888232422
MR271,P. blochii,29-03-14,1,216,209,228,M,4,18,1,0.085714286,5.375278408,5.429345629,203.1526971,1.122308506
MR272,P. blochii,26-07-15,3,177,168,127,M,1,0.33,2,0.002605195,5.176149733,4.844187086,114.4101306,1.110041561
MR274,P. blochii,26-07-15,3,196,176,153.56,M,1,0.14,2,0.000912528,5.278114659,5.03409137,153.5145929,1.000295783
MR275,P. blochii,29-03-14,1,275,250,372,M,5,23,2,0.065902579,5.616771098,5.918893854,407.5969043,0.912666402
MR276,P. blochii,29-03-14,1,257,214,311,M,5,17,2,0.057823129,5.549076085,5.739792912,335.3204649,0.927470979
MR277,P. blochii,26-07-15,3,185,165,135.5,M,2,0.25,3,0.001848429,5.220355825,4.90897164,129.9634972,1.042600445
MR278,P. blochii,27-07-15,3,180,162,122,M,2,2.8,2,0.023489933,5.192956851,4.804021045,120.091185,1.015894714
MR279,P. blochii,26-07-15,3,232,218,305.8,M,5,15,1,0.051581843,5.446737372,5.722931293,249.6357631,1.224984739
MR280,P. blochii,26-07-15,3,187,,134.5,M,7,0.19,3,0.001414638,5.231108617,4.901564199,134.0560847,1.003311415
MR281,P. blochii,29-04-14,2,232,191,355,M,4,23.6,2,0.071213036,5.446737372,5.872117789,249.6357631,1.422071884
MR282,P. blochii,26-07-15,3,255,233,326,M,4,23.06,0,0.076120684,5.541263545,5.786897381,327.8512449,0.9943534
MR284,P. blochii,16-06-14,2,248,220,324.5,M,4,23,1,0.07628524,5.513428746,5.782285536,302.5664836,1.07249156
MR285,P. blochii,16-06-14,2,272,254,379,M,4,28.5,0,0.081312411,5.605802066,5.937536205,394.9071072,0.95971937
MR286,P. blochii,26-07-15,3,177,162,111.5,M,2,1.9,2,0.017335766,5.176149733,4.714024591,114.4101306,0.974564048
MR287,P. blochii,16-07-15,3,184,175,123,M,1,0.06,2,0.000488043,5.214935758,4.812184355,127.9481854,0.961326647
MR287,P. blochii,16-06-14,2,246,226,332.9,M,4,24.8,1,0.080493346,5.505331536,5.807842145,295.5841334,1.126244485
MR288,P. blochii,26-07-15,3,172,147,95.2,M,1,0.11,3,0.001156799,5.147494477,4.555979942,105.337025,0.903765794
MR289,P. blochii,26-07-15,3,172,158,119.6,M,2,0.19,3,0.001591157,5.147494477,4.784152842,105.337025,1.135403245
MR289,P. blochii,23-01-14,1,251,230,349,M,1,0.1,1,0.000286615,5.525452939,5.855071922,313.2406143,1.11415948
MR292,P. blochii,26-07-15,3,174,161,120,M,2,0.15,1,0.001251564,5.159055299,4.787491743,108.9075639,1.101851843
MR293,P. blochii,26-07-15,3,162,148,84.5,M,1,0.15,2,0.001778305,5.087596335,4.436751534,88.62858857,0.953416966
MR293,P. blochii,16-06-14,2,265,245,342,M,4,20.9,1,0.065088757,5.579729826,5.834810737,366.3077339,0.933641221
MR295,P. blochii,16-05-14,2,250,205,370.5,M,4,22.5,1,0.064655172,5.521460918,5.914853445,309.6556965,1.19649018
MR296,P. blochii,29-04-14,2,212,195,195.2,M,7,4,1,0.020920502,5.356586275,5.274024674,192.4932218,1.014061681
MR311,P. blochii,18-03-16,1,273,249,415,M,4,29.5,2,0.076523995,5.609471795,6.02827852,399.1079269,1.039818986
MR316,P. blochii,30-05-16,2,225,208,233,M,5,10,0,0.044843049,5.416100402,5.451038454,228.5292408,1.019563182
MR317,P. blochii,30-05-16,2,215,197,189,M,4,4.5,1,0.024390244,5.370638028,5.241747015,200.4526007,0.94286629
MR317,P. blochii,18-03-16,1,261,240,380,M,4,15,2,0.04109589,5.564520407,5.940171253,350.5905071,1.083885594
MR318,P. blochii,30-05-16,2,193,169,146,M,2,0,0,0,5.262690189,4.983606622,146.836638,0.994302253
MR320,P. blochii,22-06-16,2,298,261,492,M,4,38.5,1,0.084895259,5.697093487,6.198478716,513.823871,0.957526553
MR321,P. blochii,22-06-16,2,228,222,243,M,3,0.5,1,0.002061856,5.429345629,5.493061443,237.4258823,1.023477296
MR323,P. blochii,19-04-15,2,280,246,437,M,5,21.5,1,0.051744886,5.634789603,6.079933195,429.3332069,1.017857442
MR331,P. blochii,22-06-16,2,165,150,93,M,1,0,2,0,5.105945474,4.532599493,93.44401078,0.995248376
MR335,P. blochii,19-04-15,2,288,276,534,M,4,32,2,0.06374502,5.66296048,6.280395839,465.6625927,1.146753053
MR337,P. blochii,30-05-16,2,257,238,327,M,4,14.5,1,0.0464,5.549076085,5.789960171,335.3204649,0.975186528
MR338,P. blochii,30-05-16,2,213,171,177,M,2,0,1,0,5.361292166,5.176149733,195.1229598,0.907120311
MR339,P. blochii,30-05-16,2,201,185,184,M,3,2.5,1,0.013774105,5.303304908,5.214935758,165.0798466,1.114612133
MR344,P. blochii,30-09-13,3,275,253,535,M,5,53,0,0.109958506,5.616771098,6.282266747,407.5969043,1.312571304
MR349,P. blochii,27-04-16,2,250,208,329,M,5,9.5,2,0.029733959,5.521460918,5.796057751,309.6556965,1.062470362
MR353,P. blochii,18-03-16,1,140,131,57,M,1,0,1,0,4.941642423,4.043051268,58.18400504,0.979650678
MR354,P. blochii,27-04-16,2,210,200,211,M,2,0,2,0,5.347107531,5.351858133,187.3034259,1.126514365
MR357,P. blochii,27-04-16,2,223,209,255,M,4,1.5,2,0.00591716,5.407171771,5.541263545,222.7208798,1.144930822
MR360,P. blochii,18-03-16,1,208,174,216,M,1,0.1,3,0.000463177,5.33753808,5.375278408,182.2058905,1.185472102
MR361,P. blochii,22-06-16,2,284,260,420,M,3,8,1,0.019417476,5.648974238,6.040254711,447.2569878,0.939057435
MR362,P. blochii,22-06-16,2,280,260,433.5,M,5,28,1,0.069050555,5.634789603,6.071891796,429.3332069,1.009705266
MR363,P. blochii,22-06-16,2,176,161,104,M,2,0,1,0,5.170483995,4.644390899,112.5562418,0.923982521
MR364,P. blochii,22-06-16,2,165,155,100,M,2,0,2,0,5.105945474,4.605170186,93.44401078,1.070159544
MR365,P. blochii,18-03-16,1,258,237,350,M,2,1.5,1,0.004304161,5.552959585,5.857933154,339.0963831,1.032154919
MR369,P. blochii,27-04-16,2,223,204,225,M,2,2.5,1,0.011235955,5.407171771,5.416100402,222.7208798,1.010233078
MR370,P. blochii,27-04-16,2,198,182,165,M,1,0.05,2,0.000303122,5.288267031,5.105945474,158.0749063,1.043808937
MR371,P. blochii,27-04-16,2,218,200,233,M,2,0,2,0,5.384495063,5.451038454,208.6239256,1.116842181
